transaction_id,customer_id,amount,customer_age,past_fraud_count,avg_spend,is_international,device_type,customer_region,category,merchant,transaction_time,is_fraud
T4926,C363,92.52,22.0,0,65.6,0,mobile,East,,Walmart,01/01/2024 05:41,0
T4927,C346,107.74,60.0,0,90.07,0,web,West,food,BestBuy,Jan 01 2024 15:44,0
T4928,C463,5824.5,53.0,0,50.5,0,web,West,electronics,Target,01/01/2024 04:00,0
T4929,C350,12.83,53.0,0,89.48,0,mobile,South,electronics,Amazon,2024-01-01 19:11:14,0
T4930,C104,278.92,20.0,0,134.21,0,mobile,East,electronics,Amazon,2024-01-01 04:13:11,0
T4931,C180,19.99,41.0,1,106.73,0,pos,South,grocery,BestBuy,2024/01/01 00:45,0
T4932,C341,97.49,34.0,1,165.57,0,pos,West,electronics,Target,Jan 01 2024 05:00,0
T4933,C445,25.19,56.0,0,42.93,0,web,East,electronics,Walmart,2024-01-01 20:44:19,0
T4934,C198,36.7,43.0,0,125.01,0,web,East,travel,BestBuy,2024/01/02 01:03,0
T4935,C433,79.07,,0,37.58,0,pos,North,grocery,Walmart,Jan 01 2024 13:08,0
T4936,C147,53.99,62.0,0,104.71,0,mobile,West,electronics,Target,2024/01/02 02:49,0
T4937,C100,17.46,29.0,0,137.02,0,web,West,shopping,BestBuy,2024/01/01 21:54,0
T4938,C459,18.75,18.0,0,89.27,0,web,North,,BestBuy,2024-01-01 19:00:01,0
T4939,C429,54.15,38.0,0,127.56,0,mobile,West,shopping,Walmart,Jan 02 2024 01:06,0
T4940,C334,141.59,36.0,0,52.01,1,web,South,food,BestBuy,2024-01-01 17:39:14,0
T4941,C136,228.24,38.0,1,16.82,0,mobile,South,food,Target,Jan 01 2024 21:29,0
T4942,C293,8.79,69.0,0,127.85,0,pos,South,grocery,BestBuy,2024-01-01 11:03:14,0
T4943,C355,49.94,35.0,0,187.2,0,pos,East,grocery,Starbucks,2024/01/01 21:21,0
T4944,C398,10.56,60.0,0,50.2,0,pos,South,food,Target,Jan 01 2024 15:55,0
T4945,C364,1.67,69.0,0,161.11,0,pos,West,grocery,Amazon,2024-01-01 17:29:49,0
T4946,C235,108.39,20.0,0,102.17,0,pos,North,shopping,Walmart,Jan 02 2024 02:14,0
T4947,C160,92.24,66.0,0,33.22,0,web,South,,,2024-01-01 09:25:14,0
T4948,C194,17.8,61.0,0,43.42,0,pos,South,travel,Amazon,2024/01/01 05:51,0
T4949,C403,26.63,49.0,0,100.79,1,web,East,grocery,Amazon,01/01/2024 07:28,0
T4950,C499,2.4,27.0,1,79.78,0,web,West,grocery,Target,Jan 01 2024 12:30,0
T4951,C337,180.15,57.0,0,34.35,0,mobile,North,travel,Amazon,Jan 01 2024 12:39,0
T4952,C361,367.66,,0,15.3,0,web,West,electronics,Amazon,2024/01/01 03:12,0
T4953,C441,14.56,22.0,1,57.66,0,web,South,shopping,Starbucks,2024/01/01 00:14,0
T4954,C138,26.33,21.0,0,109.69,0,pos,West,electronics,BestBuy,2024/01/01 16:39,0
T4955,C410,202.81,45.0,0,99.68,0,pos,North,travel,Starbucks,Jan 01 2024 20:26,0
T4956,C487,261.0,69.0,0,74.94,0,mobile,South,grocery,BestBuy,Jan 01 2024 16:32,0
T4957,C497,54.41,68.0,0,110.09,0,mobile,West,electronics,Amazon,02/01/2024 03:24,0
T4958,C175,5.19,21.0,1,152.0,0,web,North,grocery,BestBuy,Jan 01 2024 23:10,0
T4959,C483,4.02,,0,119.71,0,mobile,South,travel,Starbucks,2024-01-01 13:26:15,0
T4960,C202,85.32,34.0,0,93.93,0,pos,South,food,Walmart,Jan 02 2024 00:21,0
T4961,C175,49.91,,0,146.4,0,pos,West,grocery,Walmart,2024-01-01 13:44:02,0
T4962,C499,2.91,20.0,0,52.01,0,pos,East,electronics,BestBuy,Jan 01 2024 22:11,0
T4963,C109,87.53,27.0,1,88.75,0,web,East,electronics,Walmart,2024-01-01 05:55:39,0
T4964,C179,1.14,64.0,1,89.95,0,web,North,travel,Target,Jan 01 2024 14:14,0
T4965,C224,154.82,59.0,0,38.15,0,mobile,West,electronics,Walmart,01/01/2024 15:34,0
T4966,C198,36.59,40.0,0,79.01,0,pos,North,shopping,BestBuy,Jan 02 2024 00:19,0
T4967,C322,4.11,35.0,0,-3.75,0,web,West,grocery,,Jan 02 2024 02:06,0
T4968,C291,88.76,18.0,0,195.61,1,web,North,,Starbucks,2024-01-02 00:29:44,0
T4969,C120,50.7,52.0,0,53.13,0,mobile,North,travel,Walmart,01/01/2024 01:45,0
T4970,C499,364.2,48.0,0,179.31,0,pos,West,shopping,BestBuy,2024-01-01 21:27:55,0
T4971,C200,78.57,61.0,0,101.9,0,pos,East,shopping,Starbucks,Jan 01 2024 23:11,0
T4972,C380,32.19,18.0,0,128.24,0,mobile,North,grocery,Target,2024/01/01 12:02,0
T4973,C290,123.59,20.0,1,75.56,0,mobile,West,grocery,Amazon,2024-01-01 09:14:07,0
T4974,C381,31.68,20.0,0,110.4,0,mobile,West,food,Starbucks,01/01/2024 10:27,0
T4975,C314,234.59,54.0,0,132.52,1,mobile,West,shopping,Starbucks,2024-01-01 19:38:48,0
T4976,C130,46.96,36.0,0,133.23,0,pos,South,grocery,,2024-01-02 00:51:18,0
T4977,C117,79.82,46.0,0,138.74,0,pos,West,,Target,01/01/2024 20:10,0
T4978,C118,5.19,42.0,0,81.58,0,mobile,West,shopping,Walmart,2024-01-01 09:24:27,0
T4979,C131,55.53,,0,75.98,0,web,South,travel,Target,Jan 01 2024 12:25,0
T4980,C320,178.6,53.0,0,20.29,0,web,South,travel,,Jan 01 2024 03:58,0
T4981,C247,163.81,46.0,0,126.16,1,pos,East,shopping,Walmart,2024/01/01 12:53,0
T4982,C500,25.4,43.0,0,154.12,1,pos,West,travel,Target,Jan 02 2024 01:09,0
T4983,C391,25.63,21.0,0,180.8,1,mobile,North,grocery,Amazon,2024/01/01 12:18,0
T4984,C482,169.99,66.0,1,115.26,0,web,South,shopping,Starbucks,2024-01-01 23:00:36,0
T4985,C330,266.5,31.0,0,61.68,0,pos,South,travel,Starbucks,2024/01/01 10:25,0
T4986,C500,10.02,67.0,0,15.15,0,web,East,,Starbucks,01/01/2024 02:53,0
T4987,C460,59.79,44.0,0,152.08,0,mobile,East,shopping,Starbucks,2024-01-01 16:30:15,0
T4988,C242,41.17,50.0,0,10.19,0,pos,East,shopping,Walmart,01/01/2024 20:51,0
T4989,C225,204.55,39.0,0,82.97,0,pos,West,,,Jan 01 2024 14:00,0
T4990,C332,8.72,65.0,1,88.78,0,web,West,grocery,Walmart,Jan 01 2024 05:10,0
T4991,C462,23.71,20.0,0,96.53,0,web,West,shopping,Walmart,2024/01/01 15:43,0
T4992,C199,139.62,40.0,0,101.79,0,pos,South,shopping,Target,Jan 01 2024 10:29,0
T4993,C456,5.27,38.0,0,106.91,1,web,East,,Starbucks,01/01/2024 03:03,0
T4994,C126,67.83,58.0,0,-20.77,0,web,South,shopping,BestBuy,01/01/2024 12:34,0
T4995,C178,58.36,40.0,0,100.73,0,mobile,North,food,Starbucks,Jan 01 2024 20:40,0
T4996,C247,40.71,21.0,0,-11.48,0,web,West,food,BestBuy,Jan 01 2024 04:35,0
T4997,C431,50.18,38.0,0,136.61,0,pos,South,grocery,Starbucks,2024-01-01 23:39:43,0
T4998,C419,75.49,54.0,0,72.24,0,mobile,North,electronics,Walmart,01/01/2024 01:17,0
T4999,C426,17.6,60.0,0,-7.85,1,pos,South,food,Starbucks,Jan 01 2024 22:30,0
T5000,C261,84.86,48.0,0,59.29,1,mobile,North,grocery,Starbucks,2024/01/01 06:26,0
T5001,C312,163.7,38.0,1,71.5,1,mobile,South,travel,Starbucks,Jan 01 2024 07:59,1
T5002,C275,142.78,43.0,0,159.53,0,web,South,food,Starbucks,Jan 01 2024 11:13,0
T5003,C478,16.71,58.0,0,109.83,0,web,West,electronics,Target,2024/01/01 20:51,0
T5004,C236,16.16,52.0,1,117.22,0,pos,South,travel,,Jan 01 2024 15:53,0
T5005,C170,31.22,55.0,0,159.06,0,web,South,food,Walmart,01/01/2024 13:12,0
T5006,C379,44.8,41.0,0,95.19,0,mobile,East,food,Walmart,Jan 02 2024 03:35,0
T5007,C240,52.5,28.0,0,137.71,0,web,South,electronics,BestBuy,Jan 01 2024 08:01,0
T5008,C173,113.85,58.0,0,134.19,0,pos,West,shopping,Walmart,Jan 01 2024 15:09,0
T5009,C280,5.84,46.0,2,35.68,0,mobile,South,electronics,Target,2024-01-01 05:36:27,0
T5010,C387,3.53,64.0,0,173.65,0,pos,West,grocery,Walmart,2024/01/01 14:41,0
T5011,C323,49.74,,0,28.98,0,web,East,grocery,BestBuy,01/01/2024 14:53,0
T5012,C447,119.46,18.0,0,145.87,1,mobile,West,electronics,BestBuy,02/01/2024 01:11,0
T5013,C316,21.5,69.0,1,24.15,0,pos,East,electronics,Target,01/01/2024 00:36,0
T5014,C383,102.58,36.0,0,130.06,1,web,East,electronics,Walmart,Jan 01 2024 19:42,0
T5015,C172,30.09,63.0,0,193.1,0,web,East,electronics,BestBuy,2024-01-01 18:07:00,0
T5016,C160,217.23,66.0,0,89.35,0,pos,East,electronics,Walmart,Jan 01 2024 09:15,0
T5017,C127,226.04,39.0,0,87.18,0,mobile,East,food,Walmart,2024-01-01 19:59:56,0
T5018,C188,35.28,31.0,0,130.52,0,pos,West,travel,Target,2024/01/01 23:52,0
T5019,C451,26.14,66.0,0,83.53,0,web,East,grocery,Target,2024-01-01 20:29:07,0
T5020,C331,52.98,31.0,0,190.91,0,pos,East,grocery,Walmart,01/01/2024 05:39,0
T5021,C316,27.51,61.0,1,109.61,1,web,East,travel,,2024/01/01 20:50,0
T5022,C185,111.59,33.0,0,83.99,0,mobile,East,electronics,Starbucks,2024-01-01 00:59:01,0
T5023,C313,174.91,50.0,0,72.99,0,pos,East,travel,Amazon,2024/01/01 09:58,0
T5024,C356,111.81,30.0,0,53.35,0,mobile,North,electronics,Amazon,2024/01/01 15:16,0
T5025,C156,173.93,,0,68.61,0,pos,South,grocery,Amazon,2024/01/01 03:18,0
T5026,C114,50.58,66.0,0,82.47,0,web,South,shopping,Target,2024/01/01 01:49,0
T5027,C207,17.0,29.0,0,75.62,0,mobile,East,grocery,Walmart,01/01/2024 15:37,0
T5028,C266,133.92,,0,67.09,0,web,East,grocery,,Jan 01 2024 18:34,0
T5029,C184,44.7,55.0,0,204.94,0,pos,North,shopping,Walmart,Jan 01 2024 08:30,0
T5030,C110,111.25,56.0,1,48.5,0,web,East,travel,Walmart,2024/01/01 05:13,0
T5031,C500,31.56,50.0,0,107.33,0,pos,North,food,Amazon,2024/01/02 02:07,0
T5032,C492,8.47,50.0,1,129.63,0,mobile,South,electronics,Walmart,Jan 01 2024 23:00,0
T5033,C292,490.38,46.0,0,131.51,0,web,West,electronics,Amazon,2024-01-01 02:20:29,0
T5034,C443,16.98,22.0,0,97.07,0,web,South,grocery,Walmart,01/01/2024 20:31,0
T5035,C369,445.86,23.0,0,87.96,0,pos,West,shopping,BestBuy,Jan 01 2024 20:23,0
T5036,C477,378.45,48.0,0,122.58,0,pos,West,grocery,Starbucks,Jan 01 2024 09:35,0
T5037,C223,157.9,33.0,0,113.33,0,pos,West,grocery,Starbucks,2024/01/01 11:46,0
T5038,C409,107.71,48.0,0,87.05,0,mobile,East,travel,Target,Jan 01 2024 20:17,0
T5039,C282,86.23,42.0,0,21.91,0,web,North,electronics,BestBuy,2024/01/01 13:15,0
T5040,C474,201.07,65.0,0,76.6,0,pos,West,food,Walmart,2024-01-01 14:02:13,0
T5041,C198,34.17,63.0,0,42.67,0,pos,North,shopping,BestBuy,2024-01-01 18:18:17,0
T5042,C194,63.05,50.0,0,66.64,0,web,South,food,Walmart,2024-01-01 06:58:11,0
T5043,C234,96.6,30.0,0,101.66,0,mobile,West,shopping,BestBuy,2024/01/01 06:55,0
T5044,C185,52.97,69.0,0,117.94,0,web,South,electronics,BestBuy,2024-01-02 00:32:12,0
T5045,C165,55.77,27.0,1,189.02,0,pos,North,travel,,01/01/2024 00:52,0
T5046,C429,40.09,41.0,0,73.13,0,web,North,food,BestBuy,01/01/2024 15:13,0
T5047,C312,83.06,27.0,0,138.73,0,pos,South,shopping,Target,Jan 01 2024 23:47,0
T5048,C415,190.1,58.0,0,115.3,0,pos,North,grocery,Walmart,2024-01-01 12:46:50,0
T5049,C267,22.51,,1,164.8,0,web,South,electronics,Amazon,2024-01-01 22:50:12,0
T5050,C243,272.47,30.0,0,128.81,0,web,North,travel,BestBuy,2024-01-01 10:36:13,0
T5051,C490,116.82,20.0,0,49.58,0,mobile,East,grocery,Amazon,2024/01/01 04:39,0
T5052,C105,173.32,67.0,1,13.85,0,pos,South,travel,Starbucks,Jan 01 2024 00:26,0
T5053,C311,81.24,69.0,0,115.56,0,pos,West,shopping,Amazon,2024-01-01 09:28:48,0
T5054,C272,151.19,51.0,1,73.58,0,pos,West,grocery,Target,2024/01/01 00:10,0
T5055,C254,1.63,66.0,0,50.98,0,pos,West,travel,,01/01/2024 09:32,0
T5056,C389,170.58,45.0,1,36.62,0,pos,North,electronics,Starbucks,2024/01/01 09:38,0
T5057,C319,4.1,36.0,0,108.05,0,web,South,food,Target,2024/01/01 15:44,0
T5058,C439,220.65,40.0,0,175.39,0,pos,North,food,Walmart,Jan 01 2024 06:21,0
T5059,C150,482.37,62.0,0,79.57,0,web,West,grocery,Target,01/01/2024 17:24,0
T5060,C457,34.82,49.0,0,129.51,0,mobile,East,electronics,BestBuy,2024/01/02 00:03,0
T5061,C422,1180.5,30.0,1,94.89,0,pos,West,electronics,Target,01/01/2024 06:11,1
T5062,C193,144.97,50.0,2,35.53,0,mobile,West,travel,Walmart,Jan 02 2024 00:57,0
T5063,C386,29.17,51.0,1,136.74,0,web,West,grocery,Starbucks,2024-01-01 20:38:22,0
T5064,C494,200.67,,0,45.27,0,web,East,electronics,,Jan 01 2024 09:39,0
T5065,C386,10.85,,0,101.08,1,mobile,East,travel,Walmart,2024/01/01 18:18,0
T5066,C485,13.46,20.0,0,82.92,0,pos,South,,BestBuy,Jan 02 2024 02:51,0
T5067,C204,387.05,24.0,0,144.65,0,web,East,grocery,,2024-01-01 15:13:47,0
T5068,C305,112.04,41.0,1,47.09,1,web,South,electronics,Amazon,Jan 01 2024 12:07,1
T5069,C299,187.66,39.0,0,119.54,0,web,East,electronics,Starbucks,Jan 01 2024 19:27,0
T5070,C240,39.2,62.0,1,58.01,0,web,South,electronics,,2024/01/01 09:31,0
T5071,C338,112.85,40.0,0,74.44,0,web,West,,,Jan 01 2024 02:51,0
T5072,C114,90.2,47.0,0,-81.76,0,web,East,shopping,Amazon,2024/01/01 17:15,0
T5073,C252,92.42,35.0,0,204.6,0,mobile,North,grocery,,01/01/2024 12:33,0
T5074,C500,114.74,49.0,0,127.53,1,pos,North,food,Amazon,Jan 01 2024 17:08,0
T5075,C111,85.65,24.0,0,61.63,0,pos,South,shopping,Target,2024-01-01 00:44:52,0
T5076,C495,56.05,50.0,0,43.77,0,pos,East,electronics,Walmart,Jan 01 2024 13:09,0
T5077,C423,32.29,,0,75.22,0,pos,East,electronics,,Jan 01 2024 18:46,0
T5078,C210,146.35,66.0,0,135.84,1,mobile,North,food,Walmart,01/01/2024 11:02,0
T5079,C335,25.65,45.0,0,5.4,1,mobile,East,travel,BestBuy,Jan 02 2024 00:04,0
T5080,C278,117.88,25.0,0,92.92,0,pos,East,grocery,BestBuy,Jan 02 2024 01:47,0
T5081,C230,26.57,32.0,0,188.53,1,web,South,shopping,Target,Jan 01 2024 02:07,0
T5082,C440,98.17,69.0,0,43.3,0,pos,West,electronics,BestBuy,01/01/2024 13:32,0
T5083,C343,137.47,21.0,0,104.02,1,web,North,grocery,Starbucks,Jan 01 2024 18:06,0
T5084,C273,24.68,51.0,0,210.17,0,web,West,electronics,Target,01/01/2024 19:23,0
T5085,C270,6.18,22.0,0,131.61,0,mobile,East,electronics,Target,2024-01-01 10:24:37,0
T5086,C497,14.04,50.0,0,106.3,0,web,East,electronics,Starbucks,01/01/2024 21:10,0
T5087,C421,93.14,22.0,0,125.33,0,mobile,South,grocery,Amazon,01/01/2024 14:11,0
T5088,C157,189.34,55.0,0,79.96,0,pos,West,food,Walmart,Jan 01 2024 19:36,0
T5089,C321,4.6,51.0,0,164.98,0,mobile,West,grocery,Starbucks,02/01/2024 01:50,0
T5090,C318,132.48,43.0,0,80.03,0,web,South,,Amazon,01/01/2024 18:33,0
T5091,C414,41.75,18.0,0,2.04,1,web,West,travel,Amazon,02/01/2024 02:14,0
T5092,C244,65.11,21.0,0,80.43,0,web,South,travel,BestBuy,2024-01-01 09:02:42,0
T5093,C372,264.31,56.0,0,51.66,0,pos,South,food,Target,2024/01/02 03:19,0
T5094,C463,40.34,43.0,1,85.94,0,mobile,East,travel,Target,Jan 01 2024 23:50,0
T5095,C369,62.61,50.0,0,87.05,1,pos,East,food,BestBuy,2024/01/01 04:43,0
T5096,C315,1.38,50.0,1,159.87,0,mobile,East,electronics,BestBuy,Jan 01 2024 03:54,0
T5097,C191,8.51,25.0,0,134.76,1,pos,South,electronics,Target,01/01/2024 08:24,0
T5098,C132,29.92,37.0,0,113.16,1,pos,East,grocery,Starbucks,2024/01/01 01:01,0
T5099,C254,2.82,33.0,0,99.85,0,web,North,electronics,Starbucks,2024-01-01 16:32:42,0
T5100,C261,99.8,38.0,2,47.06,0,pos,North,travel,Starbucks,01/01/2024 05:01,0
T5101,C123,55.58,62.0,1,-9.06,0,pos,East,shopping,Starbucks,2024-01-01 18:34:38,0
T5102,C313,79.44,43.0,0,105.66,1,mobile,South,grocery,BestBuy,2024/01/01 10:25,0
T5103,C327,19.19,40.0,1,139.73,0,pos,North,food,Walmart,2024/01/01 10:28,0
T5104,C480,35.09,35.0,0,94.58,0,web,East,electronics,Walmart,Jan 01 2024 09:23,0
T5105,C369,109.01,48.0,0,73.26,0,pos,North,grocery,Target,Jan 01 2024 11:02,0
T5106,C239,336.11,69.0,0,123.23,0,mobile,North,,Walmart,01/01/2024 22:57,0
T5107,C285,5.17,59.0,0,95.83,0,mobile,North,grocery,Starbucks,2024-01-01 11:29:17,0
T5108,C153,221.08,29.0,0,184.29,0,pos,West,electronics,,Jan 01 2024 07:41,0
T5109,C371,86.01,18.0,0,161.64,0,pos,North,food,Starbucks,Jan 01 2024 20:44,0
T5110,C274,82.99,59.0,0,147.98,0,mobile,East,grocery,Amazon,01/01/2024 18:19,0
T5111,C418,69.37,26.0,1,137.89,1,web,North,grocery,BestBuy,2024/01/01 06:51,0
T5112,C243,359.5,20.0,0,35.49,0,pos,East,grocery,,2024/01/01 04:45,0
T5113,C304,9.42,68.0,1,133.15,1,web,North,electronics,Amazon,01/01/2024 07:03,0
T5114,C257,91.86,43.0,0,118.82,0,web,North,travel,Target,2024/01/01 08:10,0
T5115,C413,41.7,26.0,0,130.32,0,pos,West,food,Amazon,2024-01-01 18:22:08,0
T5116,C383,249.21,,0,124.63,0,web,North,grocery,Walmart,2024-01-01 19:47:12,0
T5117,C237,52.19,68.0,0,122.64,1,mobile,East,grocery,Walmart,01/01/2024 15:49,0
T5118,C271,15.46,33.0,0,235.04,1,web,West,grocery,Amazon,01/01/2024 23:24,0
T5119,C469,125.43,41.0,0,96.19,0,mobile,West,,Target,Jan 01 2024 04:57,0
T5120,C481,34.72,67.0,0,146.82,0,pos,North,travel,Amazon,2024-01-02 03:42:26,0
T5121,C127,74.54,31.0,1,76.45,0,web,North,grocery,BestBuy,2024/01/01 18:59,0
T5122,C136,119.68,,2,139.53,0,mobile,South,grocery,BestBuy,2024/01/01 13:19,0
T5123,C444,230.52,51.0,0,146.97,1,mobile,North,electronics,BestBuy,2024/01/02 03:04,0
T5124,C168,157.11,50.0,0,118.22,0,pos,South,food,BestBuy,2024-01-01 15:43:22,0
T5125,C184,112.81,67.0,1,183.46,1,web,East,food,Amazon,2024/01/01 19:07,1
T5126,C352,113.83,41.0,0,55.79,0,mobile,North,travel,Starbucks,Jan 01 2024 10:56,0
T5127,C287,291.74,,0,75.64,0,mobile,North,food,Starbucks,Jan 01 2024 23:47,0
T5128,C275,35.07,30.0,0,110.62,0,pos,South,grocery,BestBuy,01/01/2024 06:03,0
T5129,C305,0.11,19.0,1,144.04,0,web,South,electronics,Target,Jan 01 2024 02:29,0
T5130,C129,31.74,,1,108.97,0,web,West,grocery,Target,01/01/2024 11:20,0
T5131,C227,24.58,65.0,0,164.29,0,mobile,West,grocery,Amazon,2024/01/01 22:24,0
T5132,C259,108.42,38.0,1,66.92,0,web,North,travel,Starbucks,2024/01/01 02:55,0
T5133,C357,100.43,36.0,1,42.97,0,web,East,,Amazon,2024-01-01 12:16:57,0
T5134,C279,90.01,42.0,0,115.41,0,web,West,food,Walmart,2024-01-02 02:09:51,0
T5135,C209,1.64,64.0,0,96.14,0,web,West,food,BestBuy,2024/01/01 03:11,0
T5136,C375,130.48,39.0,2,127.14,0,web,West,,Walmart,2024/01/01 20:38,0
T5137,C402,39.09,28.0,0,98.63,0,web,South,electronics,,01/01/2024 09:40,0
T5138,C160,109.38,50.0,0,83.0,0,web,North,electronics,Target,2024/01/01 09:46,0
T5139,C476,81.32,49.0,0,96.25,0,mobile,South,grocery,Starbucks,Jan 01 2024 10:36,0
T5140,C328,41.97,38.0,0,101.44,0,mobile,East,shopping,BestBuy,2024-01-01 18:14:26,0
T5141,C224,14.45,56.0,0,84.75,0,web,South,grocery,Amazon,01/01/2024 05:24,0
T5142,C339,9.92,37.0,1,89.84,1,web,North,food,,2024-01-01 23:41:11,0
T5143,C287,178.09,25.0,1,79.82,0,pos,South,,Amazon,2024/01/01 00:38,0
T5144,C463,250.59,59.0,0,142.83,0,mobile,East,shopping,Amazon,01/01/2024 00:12,0
T5145,C201,104.92,54.0,1,109.7,0,pos,North,grocery,Starbucks,01/01/2024 10:10,0
T5146,C435,10.92,26.0,2,212.84,0,mobile,North,food,Walmart,Jan 01 2024 14:00,0
T5147,C167,51.42,42.0,0,108.04,0,pos,North,travel,Amazon,2024/01/01 23:03,0
T5148,C126,130.54,42.0,0,72.46,0,pos,North,electronics,Starbucks,01/01/2024 00:03,0
T5149,C487,151.33,50.0,0,233.53,0,pos,East,shopping,Walmart,Jan 02 2024 02:54,0
T5150,C257,12.58,19.0,0,120.68,0,mobile,North,travel,Walmart,2024-01-01 13:42:53,0
T5151,C271,0.0,36.0,0,149.51,0,mobile,East,electronics,BestBuy,Jan 01 2024 16:03,0
T5152,C310,124.53,63.0,0,129.61,0,web,East,travel,BestBuy,2024/01/01 10:42,0
T5153,C302,44.1,37.0,0,131.15,0,mobile,South,grocery,,01/01/2024 14:52,0
T5154,C361,29.37,59.0,0,126.78,0,mobile,South,grocery,Target,2024-01-01 18:27:51,0
T5155,C488,1.3,58.0,0,44.9,1,mobile,North,electronics,Walmart,Jan 01 2024 19:47,0
T5156,C398,77.72,59.0,0,118.38,0,mobile,West,electronics,Target,Jan 01 2024 06:48,0
T5157,C500,190.48,,0,33.76,0,web,West,grocery,BestBuy,2024-01-01 02:06:07,0
T5158,C434,316.14,23.0,0,91.28,1,web,North,,Starbucks,2024-01-02 03:40:47,0
T5159,C337,83.41,34.0,0,63.72,0,mobile,East,electronics,BestBuy,2024/01/01 00:06,0
T5160,C199,72.25,,0,117.87,0,pos,South,electronics,Amazon,2024-01-01 08:59:38,0
T5161,C360,8.89,55.0,0,116.71,1,pos,North,electronics,Starbucks,01/01/2024 02:24,0
T5162,C238,79.6,21.0,1,124.06,1,mobile,North,food,Starbucks,Jan 01 2024 07:18,0
T5163,C210,47.8,47.0,0,114.36,0,web,East,food,Walmart,01/01/2024 21:59,0
T5164,C409,93.43,37.0,1,69.66,0,pos,South,grocery,Target,01/01/2024 04:07,0
T5165,C441,49.22,20.0,0,86.95,0,web,West,food,Amazon,2024/01/01 12:36,0
T5166,C484,27.48,40.0,0,146.02,0,web,West,shopping,Starbucks,01/01/2024 03:18,0
T5167,C151,9.98,68.0,0,153.39,0,pos,North,grocery,Target,2024-01-02 02:10:04,0
T5168,C104,37.82,35.0,0,42.66,0,mobile,North,shopping,Target,2024-01-02 01:34:37,0
T5169,C130,10.16,43.0,1,23.45,1,web,North,travel,Amazon,2024-01-01 23:41:51,0
T5170,C369,19.47,53.0,1,63.66,0,pos,North,shopping,Amazon,01/01/2024 13:51,0
T5171,C349,436.9,25.0,1,152.26,0,web,North,travel,BestBuy,2024/01/02 02:52,0
T5172,C193,58.72,34.0,0,160.74,0,pos,West,shopping,BestBuy,2024-01-01 13:12:44,0
T5173,C474,75.9,48.0,0,53.76,0,mobile,North,travel,Starbucks,Jan 01 2024 23:45,0
T5174,C325,206.85,,0,115.37,0,mobile,South,travel,Starbucks,Jan 01 2024 14:03,0
T5175,C406,541.91,62.0,0,191.72,0,mobile,East,grocery,Starbucks,2024-01-01 09:04:07,0
T5176,C353,87.4,50.0,1,120.77,0,web,West,electronics,BestBuy,Jan 02 2024 00:03,0
T5177,C286,167.38,44.0,0,171.08,1,mobile,East,electronics,Starbucks,01/01/2024 17:31,0
T5178,C354,39.59,62.0,0,149.94,0,mobile,East,grocery,Starbucks,Jan 01 2024 04:24,0
T5179,C289,36.49,21.0,0,54.49,0,mobile,North,travel,BestBuy,2024/01/02 01:15,0
T5180,C410,51.53,39.0,1,90.5,0,mobile,East,electronics,BestBuy,2024/01/01 11:22,0
T5181,C459,111.63,43.0,0,101.74,0,pos,South,electronics,Starbucks,2024/01/01 18:20,0
T5182,C139,114.63,49.0,0,105.21,0,pos,North,shopping,Starbucks,2024/01/01 13:12,0
T5183,C292,37.87,41.0,0,145.82,0,web,West,food,Target,01/01/2024 01:27,0
T5184,C337,14.3,63.0,1,120.43,0,pos,South,grocery,Walmart,2024/01/02 02:51,0
T5185,C258,100.07,52.0,0,-46.81,0,pos,West,food,BestBuy,Jan 01 2024 11:46,0
T5186,C161,13.73,,1,34.36,1,pos,North,travel,Walmart,2024/01/01 18:06,1
T5187,C371,86.39,49.0,0,-9.37,0,pos,North,shopping,BestBuy,2024-01-01 16:09:47,0
T5188,C206,118.23,24.0,1,108.77,0,pos,West,electronics,Target,2024-01-02 01:00:51,0
T5189,C472,120.6,50.0,0,112.02,0,mobile,East,shopping,Walmart,Jan 01 2024 03:25,0
T5190,C476,140.03,48.0,0,114.16,0,web,West,grocery,Target,2024/01/01 19:54,0
T5191,C454,206.25,29.0,1,52.05,0,pos,South,travel,,Jan 01 2024 17:33,0
T5192,C490,69.31,28.0,0,133.71,0,pos,East,shopping,Walmart,2024/01/02 02:46,0
T5193,C385,6551.5,,0,135.81,0,web,North,shopping,,Jan 01 2024 03:14,0
T5194,C250,96.54,25.0,0,37.24,0,pos,South,shopping,Walmart,2024-01-01 05:25:19,0
T5195,C362,20.66,49.0,0,26.7,0,pos,South,electronics,Amazon,2024-01-01 15:36:25,0
T5196,C414,2.6,,0,99.99,0,web,North,travel,Amazon,2024/01/01 12:06,0
T5197,C412,33.48,39.0,0,189.59,1,mobile,East,electronics,Target,2024-01-01 19:36:47,0
T5198,C178,58.53,51.0,0,184.99,1,mobile,North,shopping,Amazon,01/01/2024 10:45,0
T5199,C155,96.0,36.0,1,128.17,0,web,South,,BestBuy,2024/01/01 08:48,0
T5200,C183,189.68,69.0,0,63.5,0,mobile,South,electronics,Starbucks,01/01/2024 20:50,0
T5201,C446,21.85,37.0,0,144.34,0,mobile,South,,Walmart,2024/01/01 05:54,0
T5202,C468,13.42,,0,77.38,0,mobile,North,food,Target,2024/01/01 01:17,0
T5203,C354,330.99,50.0,0,61.62,1,mobile,West,food,Target,Jan 01 2024 00:49,0
T5204,C443,11.43,27.0,0,-7.2,0,pos,South,grocery,Target,Jan 02 2024 02:44,0
